a,z,ticker,symbol,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume,dateweek,week_volume
673,-1554,FVA,FVAU23,H1,2023-06-06 22:00:00,1686088800,108.734375,108.75,108.703125,108.71875,1875051,0,5164,2023-06-04/2023-06-10,4339294
674,-1553,FVA,FVAU23,H1,2023-06-06 23:00:00,1686092400,108.7265625,108.734375,108.703125,108.7265625,1562549,0,2470,2023-06-04/2023-06-10,4339294
675,-1552,FVA,FVAU23,H1,2023-06-07 00:00:00,1686096000,108.71875,108.734375,108.6796875,108.703125,3359432,0,5447,2023-06-04/2023-06-10,4339294
676,-1551,FVA,FVAU23,H1,2023-06-07 01:00:00,1686099600,108.703125,108.7578125,108.6875,108.6953125,2109425,0,6667,2023-06-04/2023-06-10,4339294
677,-1550,FVA,FVAU23,H1,2023-06-07 02:00:00,1686103200,108.6875,108.734375,108.6875,108.734375,1640670,0,3980,2023-06-04/2023-06-10,4339294
678,-1549,FVA,FVAU23,H1,2023-06-07 03:00:00,1686106800,108.734375,108.75,108.71875,108.734375,234417,0,4022,2023-06-04/2023-06-10,4339294
679,-1548,FVA,FVAU23,H1,2023-06-07 04:00:00,1686110400,108.734375,108.734375,108.71875,108.71875,781289,0,1885,2023-06-04/2023-06-10,4339294
680,-1547,FVA,FVAU23,H1,2023-06-07 05:00:00,1686114000,108.71875,108.75,108.703125,108.7421875,1250043,0,3768,2023-06-04/2023-06-10,4339294
681,-1546,FVA,FVAU23,H1,2023-06-07 06:00:00,1686117600,108.7421875,108.7421875,108.65625,108.671875,3046932,0,10617,2023-06-04/2023-06-10,4339294
682,-1545,FVA,FVAU23,H1,2023-06-07 07:00:00,1686121200,108.6796875,108.6875,108.59375,108.59375,5234435,0,28193,2023-06-04/2023-06-10,4339294
683,-1544,FVA,FVAU23,H1,2023-06-07 08:00:00,1686124800,108.5859375,108.6640625,108.5703125,108.640625,3828184,0,17668,2023-06-04/2023-06-10,4339294
684,-1543,FVA,FVAU23,H1,2023-06-07 09:00:00,1686128400,108.6484375,108.671875,108.609375,108.65625,3046933,0,12593,2023-06-04/2023-06-10,4339294
685,-1542,FVA,FVAU23,H1,2023-06-07 10:00:00,1686132000,108.65625,108.65625,108.5859375,108.59375,3593809,0,11664,2023-06-04/2023-06-10,4339294
686,-1541,FVA,FVAU23,H1,2023-06-07 11:00:00,1686135600,108.5859375,108.6328125,108.5546875,108.578125,7031310,0,35705,2023-06-04/2023-06-10,4339294
687,-1540,FVA,FVAU23,H1,2023-06-07 12:00:00,1686139200,108.578125,108.578125,108.4453125,108.453125,12109435,0,81714,2023-06-04/2023-06-10,4339294
688,-1539,FVA,FVAU23,H1,2023-06-07 13:00:00,1686142800,108.453125,108.5546875,108.4453125,108.5390625,11718810,0,74538,2023-06-04/2023-06-10,4339294
689,-1538,FVA,FVAU23,H1,2023-06-07 14:00:00,1686146400,108.53125,108.53125,108.21875,108.2421875,24765685,0,241930,2023-06-04/2023-06-10,4339294
690,-1537,FVA,FVAU23,H1,2023-06-07 15:00:00,1686150000,108.2421875,108.25,108.125,108.125,13281310,0,98220,2023-06-04/2023-06-10,4339294
691,-1536,FVA,FVAU23,H1,2023-06-07 16:00:00,1686153600,108.125,108.1796875,108.0859375,108.109375,11484435,0,106315,2023-06-04/2023-06-10,4339294
692,-1535,FVA,FVAU23,H1,2023-06-07 17:00:00,1686157200,108.1015625,108.2265625,108.078125,108.203125,11250060,0,92692,2023-06-04/2023-06-10,4339294
693,-1534,FVA,FVAU23,H1,2023-06-07 18:00:00,1686160800,108.2109375,108.2890625,108.171875,108.265625,10156310,0,85068,2023-06-04/2023-06-10,4339294
694,-1533,FVA,FVAU23,H1,2023-06-07 19:00:00,1686164400,108.265625,108.296875,108.15625,108.203125,9843810,0,77647,2023-06-04/2023-06-10,4339294
695,-1532,FVA,FVAU23,H1,2023-06-07 20:00:00,1686168000,108.203125,108.234375,108.1640625,108.171875,7812560,0,43714,2023-06-04/2023-06-10,4339294
696,-1531,FVA,FVAU23,H1,2023-06-07 22:00:00,1686175200,108.1875,108.2109375,108.1796875,108.1875,1640664,0,1773,2023-06-04/2023-06-10,4339294
697,-1530,FVA,FVAU23,H1,2023-06-07 23:00:00,1686178800,108.1875,108.2421875,108.1875,108.2421875,781295,0,2989,2023-06-04/2023-06-10,4339294
698,-1529,FVA,FVAU23,H1,2023-06-08 00:00:00,1686182400,108.2421875,108.2734375,108.21875,108.21875,1718801,0,8223,2023-06-04/2023-06-10,4339294
699,-1528,FVA,FVAU23,H1,2023-06-08 01:00:00,1686186000,108.21875,108.21875,108.1796875,108.203125,2109427,0,7872,2023-06-04/2023-06-10,4339294
700,-1527,FVA,FVAU23,H1,2023-06-08 02:00:00,1686189600,108.203125,108.2109375,108.1484375,108.1796875,1953171,0,7294,2023-06-04/2023-06-10,4339294
701,-1526,FVA,FVAU23,H1,2023-06-08 03:00:00,1686193200,108.1796875,108.1953125,108.171875,108.1796875,859429,0,3278,2023-06-04/2023-06-10,4339294
702,-1525,FVA,FVAU23,H1,2023-06-08 04:00:00,1686196800,108.1796875,108.2109375,108.1640625,108.203125,1406302,0,5013,2023-06-04/2023-06-10,4339294
703,-1524,FVA,FVAU23,H1,2023-06-08 05:00:00,1686200400,108.203125,108.2109375,108.1640625,108.1640625,1640678,0,6159,2023-06-04/2023-06-10,4339294
704,-1523,FVA,FVAU23,H1,2023-06-08 06:00:00,1686204000,108.1640625,108.1640625,108.0546875,108.078125,7656310,0,30203,2023-06-04/2023-06-10,4339294
705,-1522,FVA,FVAU23,H1,2023-06-08 07:00:00,1686207600,108.078125,108.171875,108.0546875,108.171875,8593810,0,31922,2023-06-04/2023-06-10,4339294
706,-1521,FVA,FVAU23,H1,2023-06-08 08:00:00,1686211200,108.171875,108.21875,108.1328125,108.1953125,4453184,0,23056,2023-06-04/2023-06-10,4339294
707,-1520,FVA,FVAU23,H1,2023-06-08 09:00:00,1686214800,108.1953125,108.21875,108.1640625,108.171875,2421928,0,15827,2023-06-04/2023-06-10,4339294
