const,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume
WIN$N,M1,2025-06-06 12:20:00,1749212400,136495.0,136525.0,136430.0,136450.0,13041,5,35142
WIN$N,M1,2025-06-06 12:21:00,1749212460,136450.0,136470.0,136415.0,136455.0,6240,5,17732
WIN$N,M1,2025-06-06 12:22:00,1749212520,136450.0,136600.0,136445.0,136595.0,12105,5,37235
WIN$N,M1,2025-06-06 12:23:00,1749212580,136595.0,136620.0,136575.0,136600.0,6891,5,21595
WIN$N,M1,2025-06-06 12:24:00,1749212640,136600.0,136720.0,136585.0,136695.0,13483,5,40141
WIN$N,M1,2025-06-06 12:25:00,1749212700,136700.0,136735.0,136630.0,136715.0,10582,5,31783
WIN$N,M1,2025-06-06 12:26:00,1749212760,136720.0,136725.0,136675.0,136685.0,5163,5,14967
WIN$N,M1,2025-06-06 12:27:00,1749212820,136685.0,136720.0,136655.0,136705.0,6267,5,18627
WIN$N,M1,2025-06-06 12:28:00,1749212880,136700.0,136785.0,136700.0,136745.0,11645,5,34183
WIN$N,M1,2025-06-06 12:29:00,1749212940,136745.0,136835.0,136730.0,136830.0,10721,5,29699
WIN$N,M1,2025-06-06 12:30:00,1749213000,136830.0,136835.0,136690.0,136750.0,15847,5,49675
WIN$N,M1,2025-06-06 12:31:00,1749213060,136750.0,136780.0,136725.0,136745.0,4011,5,11539
WIN$N,M1,2025-06-06 12:32:00,1749213120,136740.0,136785.0,136740.0,136765.0,3710,5,10294
WIN$N,M1,2025-06-06 12:33:00,1749213180,136765.0,136790.0,136725.0,136785.0,4919,5,15483
WIN$N,M1,2025-06-06 12:34:00,1749213240,136785.0,136940.0,136775.0,136885.0,20443,5,59397
WIN$N,M1,2025-06-06 12:35:00,1749213300,136880.0,137000.0,136880.0,136990.0,12367,5,36280
WIN$N,M1,2025-06-06 12:36:00,1749213360,136990.0,137000.0,136880.0,136915.0,9337,5,27680
WIN$N,M1,2025-06-06 12:37:00,1749213420,136915.0,136955.0,136875.0,136895.0,7180,5,20708
WIN$N,M1,2025-06-06 12:38:00,1749213480,136900.0,136970.0,136890.0,136955.0,5346,5,15153
WIN$N,M1,2025-06-06 12:39:00,1749213540,136955.0,136975.0,136895.0,136910.0,6263,5,18211
WIN$N,M1,2025-06-06 12:40:00,1749213600,136915.0,136950.0,136895.0,136895.0,4915,5,13305
WIN$N,M1,2025-06-06 12:41:00,1749213660,136895.0,136910.0,136830.0,136905.0,11003,5,32797
WIN$N,M1,2025-06-06 12:42:00,1749213720,136910.0,136950.0,136895.0,136940.0,5509,5,15813
WIN$N,M1,2025-06-06 12:43:00,1749213780,136940.0,136960.0,136910.0,136925.0,4463,5,12554
WIN$N,M1,2025-06-06 12:44:00,1749213840,136925.0,136970.0,136920.0,136920.0,4106,5,11724
WIN$N,M1,2025-06-06 12:45:00,1749213900,136920.0,136955.0,136855.0,136855.0,7518,5,21441
WIN$N,M1,2025-06-06 12:46:00,1749213960,136855.0,136885.0,136825.0,136870.0,11251,5,30400
WIN$N,M1,2025-06-06 12:47:00,1749214020,136875.0,136890.0,136860.0,136870.0,2912,5,8991
WIN$N,M1,2025-06-06 12:48:00,1749214080,136870.0,136900.0,136800.0,136830.0,6386,5,18689
WIN$N,M1,2025-06-06 12:49:00,1749214140,136830.0,136875.0,136810.0,136855.0,4840,5,16588
WIN$N,M1,2025-06-06 12:50:00,1749214200,136860.0,136880.0,136820.0,136845.0,3995,5,13198
WIN$N,M1,2025-06-06 12:51:00,1749214260,136850.0,136865.0,136815.0,136830.0,2820,5,8526
WIN$N,M1,2025-06-06 12:52:00,1749214320,136830.0,136870.0,136825.0,136870.0,2671,5,7078
WIN$N,M1,2025-06-06 12:53:00,1749214380,136870.0,136875.0,136830.0,136860.0,2665,5,7451
WIN$N,M1,2025-06-06 12:54:00,1749214440,136860.0,136870.0,136790.0,136825.0,6980,5,31627
WIN$N,M1,2025-06-06 12:55:00,1749214500,136825.0,136880.0,136815.0,136855.0,4302,5,13409
WIN$N,M1,2025-06-06 12:56:00,1749214560,136855.0,136875.0,136835.0,136870.0,2585,5,7024
WIN$N,M1,2025-06-06 12:57:00,1749214620,136875.0,136880.0,136845.0,136860.0,2563,5,6694
WIN$N,M1,2025-06-06 12:58:00,1749214680,136855.0,136890.0,136850.0,136880.0,3198,5,9635
WIN$N,M1,2025-06-06 12:59:00,1749214740,136875.0,136980.0,136860.0,136945.0,16933,5,45731
WIN$N,M1,2025-06-06 13:00:00,1749214800,136945.0,136995.0,136885.0,136890.0,11567,5,31979
WIN$N,M1,2025-06-06 13:01:00,1749214860,136895.0,136900.0,136850.0,136885.0,7960,5,21010
WIN$N,M1,2025-06-06 13:02:00,1749214920,136885.0,136895.0,136820.0,136845.0,7132,5,20530
WIN$N,M1,2025-06-06 13:03:00,1749214980,136845.0,136870.0,136830.0,136845.0,2907,5,8707
WIN$N,M1,2025-06-06 13:04:00,1749215040,136850.0,136895.0,136840.0,136880.0,4911,5,16228
WIN$N,M1,2025-06-06 13:05:00,1749215100,136885.0,136895.0,136860.0,136875.0,3309,5,10092
WIN$N,M1,2025-06-06 13:06:00,1749215160,136875.0,136895.0,136820.0,136845.0,5018,5,13683
WIN$N,M1,2025-06-06 13:07:00,1749215220,136845.0,136880.0,136840.0,136865.0,2109,5,6127
WIN$N,M1,2025-06-06 13:08:00,1749215280,136870.0,136895.0,136840.0,136870.0,2990,5,8437
WIN$N,M1,2025-06-06 13:09:00,1749215340,136875.0,136895.0,136835.0,136845.0,2891,5,8392
WIN$N,M1,2025-06-06 13:10:00,1749215400,136845.0,136875.0,136825.0,136855.0,3944,5,10069
WIN$N,M1,2025-06-06 13:11:00,1749215460,136860.0,136875.0,136760.0,136785.0,7318,5,20345
WIN$N,M1,2025-06-06 13:12:00,1749215520,136785.0,136795.0,136750.0,136785.0,6837,5,21252
WIN$N,M1,2025-06-06 13:13:00,1749215580,136785.0,136820.0,136760.0,136790.0,4618,5,14678
WIN$N,M1,2025-06-06 13:14:00,1749215640,136790.0,136835.0,136780.0,136820.0,3447,5,10765
WIN$N,M1,2025-06-06 13:15:00,1749215700,136820.0,136830.0,136740.0,136750.0,11801,5,35924
WIN$N,M1,2025-06-06 13:16:00,1749215760,136755.0,136790.0,136745.0,136765.0,3215,5,10450
WIN$N,M1,2025-06-06 13:17:00,1749215820,136765.0,136830.0,136765.0,136800.0,4061,5,11238
WIN$N,M1,2025-06-06 13:18:00,1749215880,136805.0,136820.0,136765.0,136810.0,3754,5,11290
WIN$N,M1,2025-06-06 13:19:00,1749215940,136815.0,136820.0,136770.0,136770.0,3284,5,10811
WIN$N,M1,2025-06-06 13:20:00,1749216000,136770.0,136775.0,136700.0,136745.0,9857,5,30716
WIN$N,M1,2025-06-06 13:21:00,1749216060,136740.0,136750.0,136700.0,136725.0,2742,5,7998
WIN$N,M1,2025-06-06 13:22:00,1749216120,136725.0,136730.0,136695.0,136705.0,3387,5,10049
WIN$N,M1,2025-06-06 13:23:00,1749216180,136710.0,136720.0,136665.0,136710.0,6649,5,20999
WIN$N,M1,2025-06-06 13:24:00,1749216240,136710.0,136710.0,136625.0,136655.0,10393,5,28959
WIN$N,M1,2025-06-06 13:25:00,1749216300,136655.0,136670.0,136635.0,136665.0,3317,5,10822
WIN$N,M1,2025-06-06 13:26:00,1749216360,136660.0,136685.0,136625.0,136640.0,4837,5,14010
WIN$N,M1,2025-06-06 13:27:00,1749216420,136640.0,136680.0,136635.0,136670.0,3137,5,10074
WIN$N,M1,2025-06-06 13:28:00,1749216480,136670.0,136750.0,136670.0,136745.0,8287,5,23178
WIN$N,M1,2025-06-06 13:29:00,1749216540,136745.0,136770.0,136730.0,136735.0,4150,5,11900
WIN$N,M1,2025-06-06 13:30:00,1749216600,136740.0,136800.0,136720.0,136790.0,9127,5,23710
WIN$N,M1,2025-06-06 13:31:00,1749216660,136795.0,136820.0,136770.0,136780.0,6293,5,18755
WIN$N,M1,2025-06-06 13:32:00,1749216720,136785.0,136800.0,136770.0,136785.0,3496,5,9798
WIN$N,M1,2025-06-06 13:33:00,1749216780,136785.0,136805.0,136775.0,136780.0,1797,5,4829
WIN$N,M1,2025-06-06 13:34:00,1749216840,136785.0,136820.0,136775.0,136800.0,3128,5,9165
WIN$N,M1,2025-06-06 13:35:00,1749216900,136800.0,136810.0,136755.0,136760.0,4386,5,12567
WIN$N,M1,2025-06-06 13:36:00,1749216960,136765.0,136775.0,136750.0,136750.0,2895,5,9533
WIN$N,M1,2025-06-06 13:37:00,1749217020,136750.0,136755.0,136690.0,136700.0,7169,5,20676
WIN$N,M1,2025-06-06 13:38:00,1749217080,136700.0,136710.0,136655.0,136670.0,6513,5,20583
WIN$N,M1,2025-06-06 13:39:00,1749217140,136675.0,136685.0,136645.0,136665.0,3602,5,11051
WIN$N,M1,2025-06-06 13:40:00,1749217200,136665.0,136665.0,136615.0,136630.0,7360,5,19839
WIN$N,M1,2025-06-06 13:41:00,1749217260,136635.0,136640.0,136590.0,136600.0,7807,5,24405
WIN$N,M1,2025-06-06 13:42:00,1749217320,136595.0,136615.0,136575.0,136605.0,4261,5,12378
WIN$N,M1,2025-06-06 13:43:00,1749217380,136605.0,136645.0,136590.0,136635.0,4988,5,14301
WIN$N,M1,2025-06-06 13:44:00,1749217440,136635.0,136675.0,136620.0,136645.0,6121,5,18693
WIN$N,M1,2025-06-06 13:45:00,1749217500,136645.0,136725.0,136630.0,136715.0,9090,5,30193
WIN$N,M1,2025-06-06 13:46:00,1749217560,136715.0,136715.0,136680.0,136695.0,3795,5,11234
WIN$N,M1,2025-06-06 13:47:00,1749217620,136695.0,136720.0,136670.0,136675.0,3591,5,10657
WIN$N,M1,2025-06-06 13:48:00,1749217680,136675.0,136740.0,136665.0,136730.0,6622,5,18438
WIN$N,M1,2025-06-06 13:49:00,1749217740,136735.0,136750.0,136720.0,136730.0,4219,5,11994
WIN$N,M1,2025-06-06 13:50:00,1749217800,136730.0,136730.0,136640.0,136670.0,8156,5,23403
WIN$N,M1,2025-06-06 13:51:00,1749217860,136670.0,136675.0,136645.0,136655.0,2245,5,6132
WIN$N,M1,2025-06-06 13:52:00,1749217920,136655.0,136660.0,136505.0,136510.0,20036,5,55456
WIN$N,M1,2025-06-06 13:53:00,1749217980,136515.0,136515.0,136415.0,136445.0,12380,5,36320
WIN$N,M1,2025-06-06 13:54:00,1749218040,136440.0,136445.0,136365.0,136395.0,11306,5,36982
WIN$N,M1,2025-06-06 13:55:00,1749218100,136395.0,136440.0,136350.0,136380.0,10956,5,35765
WIN$N,M1,2025-06-06 13:56:00,1749218160,136380.0,136385.0,136345.0,136365.0,6301,5,19133
WIN$N,M1,2025-06-06 13:57:00,1749218220,136365.0,136430.0,136335.0,136380.0,10489,5,33334
WIN$N,M1,2025-06-06 13:58:00,1749218280,136385.0,136420.0,136335.0,136365.0,8282,5,27988
WIN$N,M1,2025-06-06 13:59:00,1749218340,136360.0,136390.0,136310.0,136370.0,9053,5,27252
WIN$N,M1,2025-06-06 14:00:00,1749218400,136370.0,136460.0,136330.0,136435.0,13515,5,40770
WIN$N,M1,2025-06-06 14:01:00,1749218460,136440.0,136440.0,136375.0,136410.0,4914,5,15656
WIN$N,M1,2025-06-06 14:02:00,1749218520,136410.0,136435.0,136385.0,136390.0,4070,5,11997
WIN$N,M1,2025-06-06 14:03:00,1749218580,136390.0,136450.0,136385.0,136420.0,3677,5,11195
WIN$N,M1,2025-06-06 14:04:00,1749218640,136425.0,136480.0,136410.0,136455.0,6894,5,21525
WIN$N,M1,2025-06-06 14:05:00,1749218700,136455.0,136465.0,136425.0,136455.0,3549,5,10677
WIN$N,M1,2025-06-06 14:06:00,1749218760,136450.0,136455.0,136405.0,136420.0,4376,5,13179
WIN$N,M1,2025-06-06 14:07:00,1749218820,136425.0,136450.0,136410.0,136430.0,3543,5,10246
WIN$N,M1,2025-06-06 14:08:00,1749218880,136435.0,136445.0,136415.0,136435.0,1944,5,5513
WIN$N,M1,2025-06-06 14:09:00,1749218940,136435.0,136530.0,136390.0,136525.0,16916,5,47048
WIN$N,M1,2025-06-06 14:10:00,1749219000,136525.0,136550.0,136495.0,136515.0,6976,5,22316
WIN$N,M1,2025-06-06 14:11:00,1749219060,136515.0,136615.0,136510.0,136590.0,9976,5,31605
WIN$N,M1,2025-06-06 14:12:00,1749219120,136595.0,136620.0,136585.0,136610.0,3591,5,10358
WIN$N,M1,2025-06-06 14:13:00,1749219180,136615.0,136765.0,136600.0,136760.0,16233,5,48123
WIN$N,M1,2025-06-06 14:14:00,1749219240,136760.0,136795.0,136685.0,136700.0,11235,5,35887
WIN$N,M1,2025-06-06 14:15:00,1749219300,136700.0,136745.0,136680.0,136725.0,6281,5,19365
WIN$N,M1,2025-06-06 14:16:00,1749219360,136725.0,136795.0,136715.0,136775.0,9759,5,24184
WIN$N,M1,2025-06-06 14:17:00,1749219420,136775.0,136790.0,136635.0,136650.0,16684,5,51604
WIN$N,M1,2025-06-06 14:18:00,1749219480,136650.0,136695.0,136635.0,136685.0,5250,5,15814
WIN$N,M1,2025-06-06 14:19:00,1749219540,136680.0,136705.0,136675.0,136695.0,2229,5,7026
WIN$N,M1,2025-06-06 14:20:00,1749219600,136695.0,136705.0,136680.0,136695.0,3475,5,9896
WIN$N,M1,2025-06-06 14:21:00,1749219660,136695.0,136755.0,136660.0,136735.0,5656,5,16781
WIN$N,M1,2025-06-06 14:22:00,1749219720,136735.0,136740.0,136695.0,136720.0,3229,5,9217
WIN$N,M1,2025-06-06 14:23:00,1749219780,136715.0,136735.0,136650.0,136650.0,5352,5,14928
WIN$N,M1,2025-06-06 14:24:00,1749219840,136655.0,136670.0,136610.0,136625.0,7408,5,21871
WIN$N,M1,2025-06-06 14:25:00,1749219900,136630.0,136645.0,136615.0,136630.0,3686,5,12185
WIN$N,M1,2025-06-06 14:26:00,1749219960,136635.0,136635.0,136540.0,136550.0,14290,5,38832
WIN$N,M1,2025-06-06 14:27:00,1749220020,136550.0,136560.0,136530.0,136545.0,3787,5,12634
WIN$N,M1,2025-06-06 14:28:00,1749220080,136545.0,136570.0,136500.0,136525.0,6917,5,22418
WIN$N,M1,2025-06-06 14:29:00,1749220140,136530.0,136555.0,136520.0,136555.0,3204,5,10365
WIN$N,M1,2025-06-06 14:30:00,1749220200,136555.0,136560.0,136505.0,136515.0,4191,5,13558
WIN$N,M1,2025-06-06 14:31:00,1749220260,136515.0,136525.0,136400.0,136415.0,9739,5,32231
WIN$N,M1,2025-06-06 14:32:00,1749220320,136415.0,136435.0,136335.0,136395.0,13546,5,45780
WIN$N,M1,2025-06-06 14:33:00,1749220380,136390.0,136435.0,136375.0,136405.0,5812,5,18986
WIN$N,M1,2025-06-06 14:34:00,1749220440,136400.0,136410.0,136385.0,136410.0,2466,5,6980
WIN$N,M1,2025-06-06 14:35:00,1749220500,136410.0,136410.0,136355.0,136355.0,4323,5,13011
WIN$N,M1,2025-06-06 14:36:00,1749220560,136360.0,136390.0,136340.0,136385.0,4778,5,14634
WIN$N,M1,2025-06-06 14:37:00,1749220620,136380.0,136465.0,136375.0,136410.0,10878,5,34289
WIN$N,M1,2025-06-06 14:38:00,1749220680,136415.0,136425.0,136375.0,136385.0,3702,5,11699
WIN$N,M1,2025-06-06 14:39:00,1749220740,136385.0,136475.0,136385.0,136465.0,6017,5,18171
WIN$N,M1,2025-06-06 14:40:00,1749220800,136460.0,136535.0,136440.0,136520.0,12068,5,32268
WIN$N,M1,2025-06-06 14:41:00,1749220860,136520.0,136535.0,136480.0,136515.0,4216,5,12662
WIN$N,M1,2025-06-06 14:42:00,1749220920,136520.0,136520.0,136355.0,136370.0,17806,5,47462
WIN$N,M1,2025-06-06 14:43:00,1749220980,136370.0,136415.0,136365.0,136400.0,4682,5,13360
WIN$N,M1,2025-06-06 14:44:00,1749221040,136405.0,136425.0,136380.0,136415.0,3416,5,10071
WIN$N,M1,2025-06-06 14:45:00,1749221100,136415.0,136420.0,136365.0,136395.0,2930,5,8813
WIN$N,M1,2025-06-06 14:46:00,1749221160,136390.0,136430.0,136385.0,136415.0,2878,5,7405
WIN$N,M1,2025-06-06 14:47:00,1749221220,136415.0,136465.0,136395.0,136455.0,5397,5,15646
WIN$N,M1,2025-06-06 14:48:00,1749221280,136450.0,136480.0,136400.0,136400.0,5178,5,16480
WIN$N,M1,2025-06-06 14:49:00,1749221340,136405.0,136415.0,136270.0,136295.0,17730,5,51683
WIN$N,M1,2025-06-06 14:50:00,1749221400,136300.0,136320.0,136260.0,136275.0,12411,5,34948
WIN$N,M1,2025-06-06 14:51:00,1749221460,136280.0,136305.0,136245.0,136295.0,8023,5,21501
WIN$N,M1,2025-06-06 14:52:00,1749221520,136300.0,136315.0,136260.0,136300.0,4480,5,12634
WIN$N,M1,2025-06-06 14:53:00,1749221580,136300.0,136465.0,136295.0,136430.0,19129,5,52393
WIN$N,M1,2025-06-06 14:54:00,1749221640,136435.0,136505.0,136425.0,136440.0,8094,5,24791
WIN$N,M1,2025-06-06 14:55:00,1749221700,136440.0,136450.0,136385.0,136420.0,6943,5,21104
WIN$N,M1,2025-06-06 14:56:00,1749221760,136420.0,136470.0,136415.0,136450.0,4020,5,11552
WIN$N,M1,2025-06-06 14:57:00,1749221820,136455.0,136465.0,136410.0,136440.0,3257,5,8308
WIN$N,M1,2025-06-06 14:58:00,1749221880,136435.0,136455.0,136405.0,136430.0,3184,5,9894
WIN$N,M1,2025-06-06 14:59:00,1749221940,136435.0,136455.0,136385.0,136435.0,4539,5,13123
WIN$N,M1,2025-06-06 15:00:00,1749222000,136440.0,136460.0,136410.0,136435.0,3508,5,9437
WIN$N,M1,2025-06-06 15:01:00,1749222060,136440.0,136460.0,136410.0,136410.0,2833,5,8369
WIN$N,M1,2025-06-06 15:02:00,1749222120,136415.0,136440.0,136405.0,136430.0,2195,5,7326
WIN$N,M1,2025-06-06 15:03:00,1749222180,136425.0,136485.0,136395.0,136475.0,5627,5,17588
WIN$N,M1,2025-06-06 15:04:00,1749222240,136470.0,136520.0,136440.0,136450.0,8143,5,27799
WIN$N,M1,2025-06-06 15:05:00,1749222300,136445.0,136465.0,136420.0,136425.0,4538,5,15410
WIN$N,M1,2025-06-06 15:06:00,1749222360,136420.0,136455.0,136415.0,136420.0,2793,5,10027
WIN$N,M1,2025-06-06 15:07:00,1749222420,136425.0,136425.0,136335.0,136360.0,9426,5,31353
WIN$N,M1,2025-06-06 15:08:00,1749222480,136360.0,136375.0,136320.0,136355.0,9304,5,24398
WIN$N,M1,2025-06-06 15:09:00,1749222540,136360.0,136380.0,136315.0,136370.0,4604,5,15457
WIN$N,M1,2025-06-06 15:10:00,1749222600,136375.0,136380.0,136335.0,136345.0,3812,5,12762
WIN$N,M1,2025-06-06 15:11:00,1749222660,136340.0,136380.0,136335.0,136365.0,2595,5,8430
WIN$N,M1,2025-06-06 15:12:00,1749222720,136365.0,136490.0,136360.0,136390.0,17667,5,53709
WIN$N,M1,2025-06-06 15:13:00,1749222780,136395.0,136460.0,136370.0,136435.0,6585,5,21353
WIN$N,M1,2025-06-06 15:14:00,1749222840,136435.0,136485.0,136425.0,136470.0,4869,5,14662
WIN$N,M1,2025-06-06 15:15:00,1749222900,136470.0,136550.0,136430.0,136520.0,11125,5,34524
WIN$N,M1,2025-06-06 15:16:00,1749222960,136520.0,136540.0,136485.0,136530.0,6387,5,20292
WIN$N,M1,2025-06-06 15:17:00,1749223020,136530.0,136595.0,136505.0,136545.0,8607,5,25436
WIN$N,M1,2025-06-06 15:18:00,1749223080,136540.0,136550.0,136470.0,136490.0,6724,5,22420
WIN$N,M1,2025-06-06 15:19:00,1749223140,136490.0,136515.0,136465.0,136505.0,3349,5,10991
WIN$N,M1,2025-06-06 15:20:00,1749223200,136505.0,136540.0,136490.0,136515.0,4779,5,15632
WIN$N,M1,2025-06-06 15:21:00,1749223260,136515.0,136565.0,136485.0,136495.0,5939,5,19013
WIN$N,M1,2025-06-06 15:22:00,1749223320,136490.0,136510.0,136465.0,136495.0,3886,5,11791
WIN$N,M1,2025-06-06 15:23:00,1749223380,136500.0,136565.0,136465.0,136520.0,6056,5,20848
WIN$N,M1,2025-06-06 15:24:00,1749223440,136520.0,136550.0,136510.0,136530.0,2122,5,6091
WIN$N,M1,2025-06-06 15:25:00,1749223500,136530.0,136545.0,136505.0,136515.0,2469,5,8070
WIN$N,M1,2025-06-06 15:26:00,1749223560,136515.0,136545.0,136495.0,136530.0,2452,5,7401
WIN$N,M1,2025-06-06 15:27:00,1749223620,136530.0,136535.0,136485.0,136490.0,2379,5,6731
WIN$N,M1,2025-06-06 15:28:00,1749223680,136490.0,136500.0,136470.0,136485.0,2981,5,9521
WIN$N,M1,2025-06-06 15:29:00,1749223740,136485.0,136495.0,136445.0,136460.0,4246,5,13167
WIN$N,M1,2025-06-06 15:30:00,1749223800,136460.0,136500.0,136405.0,136430.0,10094,5,32333
WIN$N,M1,2025-06-06 15:31:00,1749223860,136435.0,136450.0,136395.0,136400.0,3447,5,9735
WIN$N,M1,2025-06-06 15:32:00,1749223920,136400.0,136415.0,136365.0,136370.0,5186,5,17074
WIN$N,M1,2025-06-06 15:33:00,1749223980,136365.0,136430.0,136350.0,136350.0,7476,5,26665
WIN$N,M1,2025-06-06 15:34:00,1749224040,136350.0,136385.0,136325.0,136365.0,6010,5,19619
WIN$N,M1,2025-06-06 15:35:00,1749224100,136365.0,136395.0,136335.0,136375.0,3838,5,11459
WIN$N,M1,2025-06-06 15:36:00,1749224160,136375.0,136380.0,136345.0,136360.0,2380,5,7410
WIN$N,M1,2025-06-06 15:37:00,1749224220,136355.0,136385.0,136350.0,136370.0,2693,5,9855
WIN$N,M1,2025-06-06 15:38:00,1749224280,136370.0,136405.0,136330.0,136390.0,5803,5,17794
WIN$N,M1,2025-06-06 15:39:00,1749224340,136385.0,136420.0,136365.0,136415.0,3877,5,12769
WIN$N,M1,2025-06-06 15:40:00,1749224400,136410.0,136465.0,136390.0,136460.0,5316,5,35655
WIN$N,M1,2025-06-06 15:41:00,1749224460,136465.0,136465.0,136410.0,136415.0,4141,5,11358
WIN$N,M1,2025-06-06 15:42:00,1749224520,136420.0,136445.0,136375.0,136395.0,5073,5,14841
WIN$N,M1,2025-06-06 15:43:00,1749224580,136395.0,136440.0,136385.0,136410.0,3140,5,9412
WIN$N,M1,2025-06-06 15:44:00,1749224640,136410.0,136465.0,136405.0,136440.0,3442,5,11218
WIN$N,M1,2025-06-06 15:45:00,1749224700,136440.0,136445.0,136415.0,136435.0,1856,5,5164
WIN$N,M1,2025-06-06 15:46:00,1749224760,136435.0,136450.0,136415.0,136430.0,1938,5,5518
WIN$N,M1,2025-06-06 15:47:00,1749224820,136425.0,136435.0,136405.0,136405.0,1679,5,5395
WIN$N,M1,2025-06-06 15:48:00,1749224880,136405.0,136465.0,136400.0,136435.0,3213,5,11028
WIN$N,M1,2025-06-06 15:49:00,1749224940,136440.0,136455.0,136425.0,136450.0,1846,5,5449
WIN$N,M1,2025-06-06 15:50:00,1749225000,136455.0,136490.0,136420.0,136465.0,5020,5,14358
WIN$N,M1,2025-06-06 15:51:00,1749225060,136470.0,136470.0,136420.0,136425.0,3388,5,11612
WIN$N,M1,2025-06-06 15:52:00,1749225120,136425.0,136460.0,136415.0,136435.0,2573,5,8373
WIN$N,M1,2025-06-06 15:53:00,1749225180,136440.0,136440.0,136375.0,136375.0,4799,5,15810
WIN$N,M1,2025-06-06 15:54:00,1749225240,136380.0,136400.0,136355.0,136380.0,3709,5,12185
WIN$N,M1,2025-06-06 15:55:00,1749225300,136380.0,136400.0,136375.0,136385.0,1405,5,3716
WIN$N,M1,2025-06-06 15:56:00,1749225360,136380.0,136395.0,136300.0,136320.0,7975,5,24317
WIN$N,M1,2025-06-06 15:57:00,1749225420,136320.0,136355.0,136300.0,136335.0,4425,5,14207
WIN$N,M1,2025-06-06 15:58:00,1749225480,136335.0,136370.0,136320.0,136360.0,3490,5,11732
WIN$N,M1,2025-06-06 15:59:00,1749225540,136360.0,136360.0,136290.0,136325.0,4520,5,13324
WIN$N,M1,2025-06-06 16:00:00,1749225600,136325.0,136350.0,136290.0,136345.0,3636,5,11708
WIN$N,M1,2025-06-06 16:01:00,1749225660,136340.0,136355.0,136320.0,136345.0,2057,5,6268
WIN$N,M1,2025-06-06 16:02:00,1749225720,136340.0,136350.0,136300.0,136320.0,2370,5,7576
WIN$N,M1,2025-06-06 16:03:00,1749225780,136320.0,136325.0,136270.0,136290.0,4458,5,13591
WIN$N,M1,2025-06-06 16:04:00,1749225840,136285.0,136295.0,136260.0,136280.0,3768,5,12496
WIN$N,M1,2025-06-06 16:05:00,1749225900,136285.0,136300.0,136250.0,136265.0,3447,5,11891
WIN$N,M1,2025-06-06 16:06:00,1749225960,136265.0,136300.0,136255.0,136275.0,2722,5,8657
WIN$N,M1,2025-06-06 16:07:00,1749226020,136270.0,136300.0,136265.0,136295.0,2085,5,6174
WIN$N,M1,2025-06-06 16:08:00,1749226080,136295.0,136300.0,136210.0,136240.0,7165,5,21883
WIN$N,M1,2025-06-06 16:09:00,1749226140,136235.0,136250.0,136200.0,136215.0,5008,5,16086
WIN$N,M1,2025-06-06 16:10:00,1749226200,136215.0,136235.0,136160.0,136165.0,9165,5,30017
WIN$N,M1,2025-06-06 16:11:00,1749226260,136165.0,136205.0,136150.0,136170.0,6283,5,20609
WIN$N,M1,2025-06-06 16:12:00,1749226320,136170.0,136190.0,136155.0,136180.0,3093,5,9510
WIN$N,M1,2025-06-06 16:13:00,1749226380,136175.0,136205.0,136155.0,136200.0,3700,5,11912
WIN$N,M1,2025-06-06 16:14:00,1749226440,136205.0,136230.0,136185.0,136215.0,4429,5,14325
WIN$N,M1,2025-06-06 16:15:00,1749226500,136215.0,136380.0,136215.0,136275.0,25872,5,83503
WIN$N,M1,2025-06-06 16:16:00,1749226560,136275.0,136325.0,136265.0,136325.0,3466,5,12851
WIN$N,M1,2025-06-06 16:17:00,1749226620,136325.0,136325.0,136285.0,136315.0,3367,5,13078
WIN$N,M1,2025-06-06 16:18:00,1749226680,136315.0,136335.0,136310.0,136335.0,2762,5,8345
WIN$N,M1,2025-06-06 16:19:00,1749226740,136340.0,136395.0,136315.0,136380.0,6581,5,21249
WIN$N,M1,2025-06-06 16:20:00,1749226800,136380.0,136400.0,136360.0,136395.0,3922,5,11532
WIN$N,M1,2025-06-06 16:21:00,1749226860,136390.0,136395.0,136320.0,136340.0,5162,5,15672
WIN$N,M1,2025-06-06 16:22:00,1749226920,136340.0,136365.0,136320.0,136360.0,2823,5,8608
WIN$N,M1,2025-06-06 16:23:00,1749226980,136365.0,136415.0,136360.0,136370.0,5462,5,18068
WIN$N,M1,2025-06-06 16:24:00,1749227040,136375.0,136425.0,136365.0,136380.0,4071,5,13041
WIN$N,M1,2025-06-06 16:25:00,1749227100,136385.0,136430.0,136380.0,136405.0,3658,5,12732
WIN$N,M1,2025-06-06 16:26:00,1749227160,136400.0,136430.0,136355.0,136360.0,4813,5,15234
WIN$N,M1,2025-06-06 16:27:00,1749227220,136360.0,136385.0,136350.0,136365.0,2749,5,9334
WIN$N,M1,2025-06-06 16:28:00,1749227280,136370.0,136400.0,136360.0,136390.0,1947,5,6073
WIN$N,M1,2025-06-06 16:29:00,1749227340,136390.0,136435.0,136380.0,136415.0,3662,5,11814
WIN$N,M1,2025-06-06 16:30:00,1749227400,136420.0,136560.0,136420.0,136545.0,16709,5,52451
WIN$N,M1,2025-06-06 16:31:00,1749227460,136540.0,136585.0,136500.0,136515.0,11236,5,37160
WIN$N,M1,2025-06-06 16:32:00,1749227520,136520.0,136560.0,136510.0,136515.0,3669,5,11894
